x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,diff_height,_merge,grade
11.795107,5.9276943,1,0,0,0,,0,0,50000,0,0,.091304347,0,Matched (3),0
11.835295,5.9076004,2,.040187836,-.020093918,.046142969,2.0344439,0,.046142969,50000,.46142969,0,.091304347,0,Matched (3),0
11.895576,5.8674126,3,.060281754,-.040187836,.074403301,2.1587989,.12435508,.12054627,.59831333,1.2054627,1,.10434783,.013043486,Matched (3),.17530788
11.955858,5.8272247,4,.060281754,-.040187836,.074403301,2.1587989,0,.19494957,50000,1.9494957,1,.10434783,.013043486,Matched (3),.17530788
12.016139,5.8071308,5,.0602808,-.020093918,.065255083,1.8925517,-.26624727,.26020464,.24509202,2.6020465,2,.091304347,-.013043486,Matched (3),-.19988459
12.076421,5.766943,6,.060281754,-.040187836,.074403301,2.1587989,.26624727,.33460796,.27945188,3.3460796,3,.1173913,.026086956,Matched (3),.35061559
12.136703,5.7267556,7,.060281754,-.040187359,.074403025,2.1587934,-5.4836273e-06,.40901098,13568.213,4.0901098,4,.14347826,.026086956,Matched (3),.35061687
12.17689,5.6865678,8,.040187836,-.040187836,.058366749,2.3561945,.19740105,.46737772,.29567599,4.6737771,4,.14347826,.026086956,Matched (3),.44694895
12.196984,5.626286,9,.020093918,-.060281754,.065256007,2.8198421,.4636476,.53263372,.14074484,5.3263373,5,.13043478,-.013043478,Matched (3),-.19988164
12.237172,5.5860982,10,.040187836,-.040187836,.058366749,2.3561945,-.4636476,.5910005,.12588601,5.9100051,5,.13043478,-.013043478,Matched (3),-.22347447
12.297454,5.5459104,11,.060281754,-.040187836,.074403301,2.1587989,-.19739556,.66540378,.3769249,6.654038,6,.1173913,-.013043478,Matched (3),-.1753078
12.357736,5.5057225,12,.060281754,-.040187836,.074403301,2.1587989,0,.73980707,50000,7.3980708,7,.1173913,0,Matched (3),0
12.418017,5.4856291,13,.060281754,-.020093441,.065255851,1.8925397,-.26625919,.80506295,.24508393,8.0506296,8,.1173913,0,Matched (3),0
12.478298,5.4454412,14,.0602808,-.040187836,.074402481,2.1588063,.26626658,.8794654,.27942854,8.7946539,8,.1173913,0,Matched (3),0
12.53858,5.4253473,15,.060281754,-.020093918,.065256007,1.8925469,-.26625943,.9447214,.2450843,9.4472141,9,.13043478,.013043478,Matched (3),.19988164
12.598862,5.4052534,16,.060281754,-.020093918,.065256007,1.8925469,0,1.0099775,50000,10.099774,10,.13043478,0,Matched (3),0
12.679237,5.3851595,17,.080375671,-.020093918,.085083425,1.815775,-.076771855,1.0950608,1.1082633,10.950608,10,.13043478,0,Matched (3),0
12.759613,5.3449717,18,.080375671,-.040187836,.092285939,2.0344439,.21866882,1.1873468,.42203519,11.873468,11,.13043478,0,Matched (3),0
12.819895,5.3248777,19,.060281754,-.020093918,.065256007,1.8925469,-.14189696,1.2526028,.45988303,12.526028,12,.1173913,-.013043478,Matched (3),-.19988164
12.880177,5.3047838,20,.060281754,-.020093918,.065256007,1.8925469,0,1.3178588,50000,13.178588,13,.1173913,0,Matched (3),0
12.940457,5.2846899,21,.0602808,-.020093918,.065255083,1.8925517,4.7683716e-06,1.3831139,13684.982,13.831139,13,.1173913,0,Matched (3),0
13.020833,5.2846899,22,.080375671,0,.082543045,1.5707964,-.32175529,1.465657,.25653982,14.65657,14,.13043478,.013043478,Matched (3),.15802032
13.040927,5.3449717,23,.020093918,.060281754,.065256007,.32175055,-1.2490458,1.530913,.052244686,15.30913,15,.14347826,.013043478,Matched (3),.19988164
13.000739,5.3851595,24,-.040187836,.040187836,.058366749,-.78539819,-1.1071488,1.5892797,.052718073,15.892797,15,.14347826,.013043478,Matched (3),.22347447
12.940457,5.4253473,25,-.060281754,.040187836,.074403301,-.98279375,-.19739556,1.6636829,.3769249,16.636829,16,.15652174,.013043478,Matched (3),.1753078
12.880177,5.4856291,26,-.0602808,.060281754,.087549433,-.78539026,.19740349,1.7512324,.44350499,17.512323,17,.15652174,0,Matched (3),0
12.819895,5.5459104,27,-.060281754,.060281277,.087549776,-.78540212,-.000011861324,1.8387822,7381.1133,18.387821,18,.14347826,-.013043478,Matched (3),-.14898357
12.779707,5.5860982,28,-.040187836,.040187836,.058366749,-.78539819,3.9339066e-06,1.897149,14836.842,18.971489,18,.14347826,-.013043478,Matched (3),-.22347447
12.719425,5.6463799,29,-.060281754,.060281754,.087550119,-.78539819,0,1.9846991,50000,19.846991,19,.13043478,-.013043478,Matched (3),-.14898299
12.659143,5.7066617,30,-.060281754,.060281754,.087550119,-.78539819,0,2.0722492,50000,20.722492,20,.1173913,-.013043478,Matched (3),-.14898299
12.618956,5.7468491,31,-.040187836,.040187359,.058366403,-.78540409,-5.9008598e-06,2.1306157,9891.1689,21.306156,21,.1173913,0,Matched (3),0
12.578768,5.8071308,32,-.040187836,.060281754,.074403301,-.58800262,.19740146,2.205019,.37691364,22.05019,22,.10434783,-.013043471,Matched (3),-.17530769
12.558674,5.8875065,33,-.020093918,.080375671,.085083425,-.24497867,.34302396,2.2901022,.24803931,22.901022,22,.10434783,-.013043471,Matched (3),-.15330213
12.558674,5.9678822,34,0,.080375671,.082543045,0,.24497867,2.3726454,.33693972,23.726454,23,.10434783,0,Matched (3),0
12.53858,6.0683513,35,-.020093918,.10046911,.10522167,-.19739647,-.19739647,2.4778671,.53304738,24.778671,24,.10434783,0,Matched (3),0
12.518486,6.1487269,36,-.020093918,.080375671,.085083425,-.24497867,-.047582194,2.5629504,1.7881358,25.629503,25,.091304347,-.013043486,Matched (3),-.15330231
12.438111,6.1487269,37,-.080374718,0,.082542069,-1.5707964,-1.3258177,2.6454926,.06225748,26.454926,26,.091304347,0,Matched (3),0
12.37783,6.1487269,38,-.060281754,0,.061907288,-1.5707964,0,2.7073998,50000,27.073997,27,.078260869,-.013043478,Matched (3),-.21069375
12.317548,6.1487269,39,-.060281754,0,.061907288,-1.5707964,0,2.7693071,50000,27.693071,27,.078260869,-.013043478,Matched (3),-.21069375
12.297454,6.2090087,40,-.020093918,.060281754,.065256007,-.32175055,1.2490458,2.834563,.052244686,28.345631,28,.065217391,-.013043478,Matched (3),-.19988164
12.297454,6.3094778,41,0,.10046911,.10317832,0,.32175055,2.9377415,.320678,29.377415,29,.065217391,0,Matched (3),0
12.27736,6.3496656,42,-.020093918,.040187836,.046142969,-.4636476,-.4636476,2.9838843,.099521637,29.838844,29,.065217391,0,Matched (3),0
12.27736,6.4300413,43,0,.080375671,.082543045,0,.4636476,3.0664275,.1780297,30.664274,30,.065217391,0,Matched (3),0
12.27736,6.5104165,44,0,.080375195,.082542561,0,0,3.1489701,50000,31.4897,31,.078260869,.013043478,Matched (3),.15802124
12.27736,6.5706983,45,0,.060281754,.061907288,0,0,3.2108774,50000,32.108772,32,.078260869,0,Matched (3),0
12.297454,6.63098,46,.020093918,.060281754,.065256007,.32175055,.32175055,3.2761333,.20281552,32.761333,32,.078260869,0,Matched (3),0
12.317548,6.6912618,47,.020093918,.060281754,.065256007,.32175055,0,3.3413894,50000,33.413895,33,.078260869,0,Matched (3),0
12.357736,6.771637,48,.040187836,.080375195,.092285499,.46364999,.14189944,3.4336748,.65035844,34.336746,34,.065217391,-.013043478,Matched (3),-.14133833
12.37783,6.8319187,49,.020093918,.060281754,.065256007,.32175055,-.14189944,3.4989309,.45987502,34.989311,34,.065217391,-.013043478,Matched (3),-.19988164
12.37783,6.9122944,50,0,.080375671,.082543045,0,-.32175055,3.5814738,.25654361,35.814739,35,.052173916,-.013043474,Matched (3),-.15802027
12.37783,6.9926696,51,0,.080375195,.082542561,0,0,3.6640165,50000,36.640163,36,.039130434,-.013043482,Matched (3),-.15802129
12.418017,7.0730453,52,.040187836,.080375671,.092285939,.4636476,.4636476,3.7563024,.19904327,37.563023,37,.026086958,-.013043476,Matched (3),-.14133763
12.458204,7.133327,53,.040186882,.060281754,.074402757,.58799165,.12434405,3.8307052,.59836203,38.307053,38,.013043479,-.013043479,Matched (3),-.17530908
12.498392,7.1936088,54,.040187836,.060281754,.074403301,.58800262,.000010967255,3.9051085,6784.1318,39.051086,39,.013043479,0,Matched (3),0
12.558674,7.25389,55,.060281754,.060281277,.087549776,.78540212,.1973995,3.9926581,.44351569,39.926582,39,.013043479,0,Matched (3),0
12.598862,7.3342657,56,.040187836,.080375671,.092285939,.4636476,-.32175452,4.0849442,.28682095,40.849442,40,.013043479,0,Matched (3),0
12.63905,7.3945475,57,.040187836,.060281754,.074403301,.58800262,.12435502,4.1593475,.59831363,41.593475,41,.026086958,.013043479,Matched (3),.1753078
12.679237,7.4548287,58,.040187836,.060281277,.074402891,.58800626,3.6358833e-06,4.2337503,20463.498,42.337502,42,.026086958,0,Matched (3),0
12.719425,7.5352044,59,.040187836,.080375671,.092285939,.4636476,-.12435865,4.3260365,.74209505,43.260365,43,.026086958,0,Matched (3),0
12.759613,7.6155801,60,.040187836,.080375671,.092285939,.4636476,0,4.4183221,50000,44.18322,44,.039130434,.013043476,Matched (3),.14133763
12.799801,7.6959553,61,.040187836,.080375195,.092285499,.46364999,2.3841858e-06,4.5106077,38707.344,45.106079,45,.026086958,-.013043476,Matched (3),-.1413383
12.839989,7.7763309,62,.040187836,.080375671,.092285939,.4636476,-2.3841858e-06,4.6028938,38707.527,46.028938,46,.026086958,0,Matched (3),0
12.880177,7.8567066,63,.040187836,.080375671,.092285939,.4636476,0,4.6951795,50000,46.951794,46,.026086958,0,Matched (3),0
12.90027,7.9370818,64,.020093918,.080375195,.085082956,.24498005,-.21866755,4.7802625,.3890973,47.802624,47,.026086958,0,Matched (3),0
12.920364,8.0375519,65,.020093918,.10047007,.10522263,.19739465,-.047585398,4.8854852,2.2112377,48.854851,48,.013043479,-.013043479,Matched (3),-.12396078
12.960551,8.1179266,66,.040186882,.080374718,.09228462,.46364287,.26624823,4.9777699,.34661123,49.777699,49,.013043479,0,Matched (3),0
13.000739,8.2183962,67,.040187836,.10046959,.11112698,.38050637,-.083136499,5.0888968,1.336681,50.888969,50,.026086958,.013043479,Matched (3),.11737455
13.020833,8.2987719,68,.020093918,.080375671,.085083425,.24497867,-.1355277,5.1739802,.62779361,51.739803,51,.026086958,0,Matched (3),0
13.040927,8.3992414,69,.020093918,.10046959,.10522216,.19739556,-.047583103,5.2792025,2.2113345,52.792023,52,.026086958,0,Matched (3),0
13.061021,8.4796171,70,.020093918,.080375671,.085083425,.24497867,.047583103,5.3642859,1.7881017,53.64286,53,.039130434,.013043476,Matched (3),.15330221
13.101209,8.5599918,71,.040187836,.080374718,.092285052,.46365234,.21867368,5.4565706,.42202178,54.565704,54,.026086958,-.013043476,Matched (3),-.14133899
13.121303,8.6403675,72,.020093918,.080375671,.085083425,.24497867,-.21867368,5.5416541,.38908857,55.416542,55,.026086958,0,Matched (3),0
13.141397,8.7207432,73,.020093918,.080375671,.085083425,.24497867,0,5.6267376,50000,56.267376,56,.026086958,0,Matched (3),0
13.181584,8.8011189,74,.040187836,.080375671,.092285939,.4636476,.21866894,5.7190237,.42203498,57.190239,57,.013043479,-.013043479,Matched (3),-.14133766
13.221772,8.8814945,75,.040187836,.080375671,.092285939,.4636476,0,5.8113093,50000,58.113094,58,.013043479,0,Matched (3),0
13.26196,8.9618702,76,.040187836,.080375671,.092285939,.4636476,0,5.9035954,50000,59.035954,59,.013043479,0,Matched (3),0
13.302148,9.0422449,77,.040187836,.080374718,.092285052,.46365234,4.7385693e-06,5.9958806,19475.299,59.958805,59,.013043479,0,Matched (3),0
13.342336,9.1427145,78,.040187836,.10046959,.11112698,.38050637,-.083145976,6.1070075,1.3365287,61.070076,61,.013043479,0,Matched (3),0
13.402617,9.2431841,79,.060281754,.10046959,.12032614,.54041952,.15991315,6.2273335,.75244677,62.273335,62,.013043479,0,Matched (3),0
13.442804,9.3235598,80,.040186882,.080375671,.092285499,.46363813,-.076781392,6.3196192,1.2019253,63.19619,63,.013043479,0,Matched (3),0
13.482992,9.4039354,81,.040187836,.080375671,.092285939,.4636476,9.4771385e-06,6.4119053,9737.7432,64.119049,64,.026086958,.013043479,Matched (3),.14133766
13.52318,9.4843111,82,.040187836,.080375671,.092285939,.4636476,0,6.5041909,50000,65.041908,65,.039130434,.013043476,Matched (3),.14133763
13.543274,9.5646858,83,.020093918,.080374718,.085082479,.24498145,-.21866615,6.5892735,.38909763,65.892731,65,.039130434,.013043476,Matched (3),.15330391
13.503086,9.6249676,84,-.040187836,.060281754,.074403301,-.58800262,-.83298409,6.6636767,.089321397,66.636765,66,.039130434,0,Matched (3),0
13.482992,9.7053432,85,-.020093918,.080375671,.085083425,-.24497867,.34302396,6.7487602,.24803931,67.487602,67,.039130434,0,Matched (3),0
13.442804,9.7857189,86,-.040187836,.080375671,.092285939,-.4636476,-.21866894,6.8410463,.42203498,68.410461,68,.039130434,0,Matched (3),0
13.422711,9.8660946,87,-.020092964,.080375671,.085083187,-.24496749,.21868011,6.9261293,.38907602,69.261292,69,.039130434,0,Matched (3),0
13.402617,9.9464703,88,-.020093918,.080375671,.085083425,-.24497867,-.000011175871,7.0112128,7613.1362,70.112129,70,.026086958,-.013043476,Matched (3),-.15330221
13.36243,10.046939,89,-.040187836,.10046864,.11112607,-.38050964,-.13553098,7.1223388,.81993109,71.223389,71,.013043479,-.013043479,Matched (3),-.11737552
13.342336,10.107221,90,-.020093918,.060281754,.065256007,-.32175055,.058759093,7.1875949,1.1105686,71.875946,71,.013043479,-.013043479,Matched (3),-.19988166
13.342336,10.167502,91,0,.060281754,.061907288,0,.32175055,7.2495022,.19240771,72.495026,72,.013043479,0,Master only (1),0
13.342336,10.247878,92,0,.080375671,.082543045,0,0,7.3320451,50000,73.32045,73,.013043479,0,Matched (3),0
13.342336,10.328254,93,0,.080375671,.082543045,0,0,7.4145885,50000,74.145882,74,.013043479,0,Matched (3),0
13.342336,10.428723,94,0,.10046959,.10317881,0,0,7.517767,50000,75.177673,75,0,-.013043479,Matched (3),-.12641625
13.36243,10.529192,95,.020093918,.10046864,.10522119,.19739738,.19739738,7.6229882,.53304249,76.229881,76,0,0,Matched (3),0
13.36243,10.629662,96,0,.10046959,.10317881,0,-.19739738,7.7261672,.52269596,77.261673,77,0,0,Matched (3),0
13.36243,10.730131,97,0,.10046959,.10317881,0,0,7.8293457,50000,78.293457,78,.013043479,.013043479,Matched (3),.12641625
13.36243,10.830601,98,0,.10046959,.10317881,0,0,7.9325247,50000,79.325249,79,.013043479,0,Matched (3),0
13.322242,10.910976,99,-.040187836,.080375671,.092285939,-.4636476,-.4636476,8.0248108,.19904327,80.248108,80,0,-.013043479,Matched (3),-.14133766
13.282054,10.991351,100,-.040187836,.080374718,.092285052,-.46365234,-4.7385693e-06,8.1170959,19475.299,81.170959,81,0,0,Matched (3),0
13.241866,11.071727,101,-.040187836,.080375671,.092285939,-.4636476,4.7385693e-06,8.2093821,19475.486,82.093819,82,0,0,Matched (3),0
13.221772,11.152102,102,-.020093918,.080375671,.085083425,-.24497867,.21866894,8.2944651,.38909698,82.944649,82,0,0,Matched (3),0
13.181584,11.232478,103,-.040187836,.080375671,.092285939,-.4636476,-.21866894,8.3867512,.42203498,83.867508,83,0,0,Matched (3),0
13.141397,11.312854,104,-.040187836,.080375671,.092285939,-.4636476,0,8.4790373,50000,84.790375,84,0,0,Matched (3),0
13.101209,11.393229,105,-.040187836,.080375671,.092285939,-.4636476,0,8.5713224,50000,85.713226,85,0,0,Matched (3),0
13.061021,11.453511,106,-.040187836,.060281754,.074403301,-.58800262,-.12435502,8.6457262,.59831363,86.45726,86,0,0,Matched (3),0
13.020833,11.513792,107,-.040187836,.0602808,.074402481,-.58800989,-7.2717667e-06,8.720129,10231.692,87.201294,87,0,0,Matched (3),0
12.980645,11.574074,108,-.040187836,.060281754,.074403301,-.58800262,7.2717667e-06,8.7945318,10231.806,87.94532,87,0,0,Matched (3),0
12.940457,11.634356,109,-.040187836,.060281754,.074403301,-.58800262,0,8.8689356,50000,88.689354,88,0,0,Matched (3),0
12.90027,11.694637,110,-.040186882,.060281754,.074402757,-.58799165,.000010967255,8.9433384,6784.082,89.43338,89,0,0,Matched (3),0
12.860083,11.754919,111,-.040187836,.060281754,.074403301,-.58800262,-.000010967255,9.0177412,6784.1318,90.177414,90,0,0,Matched (3),0
12.839989,11.815201,112,-.020093918,.060281754,.065256007,-.32175055,.26625207,9.0829973,.24509108,90.829971,90,0,0,Matched (3),0
12.819895,11.875483,113,-.020093918,.060281754,.065256007,-.32175055,0,9.1482534,50000,91.482536,91,0,0,Matched (3),0
12.799801,11.935764,114,-.020093918,.060281754,.065256007,-.32175055,0,9.2135096,50000,92.135094,92,0,0,Matched (3),0
12.779707,11.996045,115,-.020093918,.0602808,.065255083,-.32175529,-4.7385693e-06,9.2787647,13771.052,92.787643,92,0,0,Matched (3),0
12.739519,12.056327,116,-.040187836,.060281754,.074403301,-.58800262,-.26624733,9.3531675,.27945182,93.531677,93,0,0,Matched (3),0
12.719425,12.116609,117,-.020093918,.060281754,.065256007,-.32175055,.26625207,9.4184237,.24509108,94.184235,94,0,0,Matched (3),0
12.699331,12.17689,118,-.020093918,.060281754,.065256007,-.32175055,0,9.4836798,50000,94.8368,94,0,0,Matched (3),0
12.679237,12.217078,119,-.020093918,.040187836,.046142969,-.4636476,-.14189705,9.5298223,.32518625,95.298225,95,0,0,Matched (3),0
12.659143,12.27736,120,-.020093918,.060281754,.065256007,-.32175055,.14189705,9.5950785,.45988277,95.950783,95,0,0,Matched (3),0
12.63905,12.337642,121,-.020093918,.060281754,.065256007,-.32175055,0,9.6603346,50000,96.603348,96,.013043479,.013043479,Matched (3),.19988166
12.63905,12.418017,122,0,.080375671,.082543045,0,.32175055,9.742878,.25654361,97.42878,97,.013043479,0,Matched (3),0
12.63905,12.498392,123,0,.080374718,.082542069,0,0,9.8254194,50000,98.254196,98,0,-.013043479,Matched (3),-.1580222
12.63905,12.578768,124,0,.080375671,.082543045,0,0,9.9079628,50000,99.079628,99,0,0,Matched (3),0
12.618956,12.659143,125,-.020093918,.080375671,.085083425,-.24497867,-.24497867,9.9930468,.34730953,99.930466,99,0,0,Matched (3),0
12.618956,12.739519,126,0,.080375671,.082543045,0,.24497867,10.075589,.33693972,100.75589,100,0,0,Matched (3),0
12.598862,12.819895,127,-.020093918,.080375671,.085083425,-.24497867,-.24497867,10.160673,.34730953,101.60674,101,0,0,Matched (3),0
12.598862,12.90027,128,0,.080375671,.082543045,0,.24497867,10.243216,.33693972,102.43216,102,0,0,Matched (3),0
12.598862,12.980645,129,0,.080374718,.082542069,0,0,10.325758,50000,103.25758,103,0,0,Matched (3),0
12.598862,13.061021,130,0,.080375671,.082543045,0,0,10.408301,50000,104.08302,104,.013043479,.013043479,Matched (3),.15802033
12.578768,13.101209,131,-.020093918,.040187836,.046142969,-.4636476,-.4636476,10.454444,.099521637,104.54444,104,.013043479,.013043479,Matched (3),.28267533
12.53858,13.16149,132,-.040187836,.060281754,.074403301,-.58800262,-.12435502,10.528847,.59831363,105.28847,105,.013043479,0,Matched (3),0
12.498392,13.221772,133,-.040187836,.060281754,.074403301,-.58800262,0,10.603251,50000,106.0325,106,0,-.013043479,Matched (3),-.1753078
12.458204,13.282054,134,-.040187836,.060281754,.074403301,-.58800262,0,10.677654,50000,106.77654,106,0,-.013043479,Matched (3),-.1753078
12.397923,13.342336,135,-.0602808,.060281754,.087549433,-.78539026,-.19738764,10.765203,.4435406,107.65204,107,0,0,Matched (3),0
12.337642,13.422711,136,-.060281754,.080375671,.10317881,-.6435011,.14188915,10.868382,.72717899,108.68382,108,0,0,Matched (3),0
12.297454,13.482992,137,-.040187836,.0602808,.074402481,-.58800989,.055491209,10.942784,1.3407977,109.42784,109,0,0,Matched (3),0
12.257266,13.543274,138,-.040187836,.060281754,.074403301,-.58800262,7.2717667e-06,11.017188,10231.806,110.17188,110,0,0,Matched (3),0
12.217078,13.603556,139,-.040187836,.060281754,.074403301,-.58800262,0,11.091591,50000,110.91591,110,0,0,Matched (3),0
12.156796,13.663837,140,-.060281754,.060281754,.087550119,-.78539819,-.19739556,11.179141,.44352627,111.79141,111,.013043479,.013043479,Matched (3),.148983
12.116609,13.62365,141,-.040187836,-.040187836,.058366749,-2.3561945,-1.5707963,11.237508,.037157428,112.37508,112,.026086958,.013043479,Matched (3),.22347449
12.056327,13.563368,142,-.060281754,-.060281754,.087550119,-2.3561945,0,11.325058,50000,113.25058,113,.039130434,.013043476,Matched (3),.14898297
12.016139,13.503086,143,-.040187836,-.060281754,.074403301,-2.5535901,-.19739556,11.399462,.3769249,113.99461,113,.039130434,.013043476,Matched (3),.17530777
11.975951,13.442804,144,-.040187836,-.060281754,.074403301,-2.5535901,0,11.473865,50000,114.73865,114,.052173916,.013043482,Matched (3),.17530784
11.935764,13.382524,145,-.040186882,-.0602808,.074401937,-2.5535936,-3.5762787e-06,11.548266,20804.289,115.48267,115,.065217391,.013043474,Matched (3),.17531095
11.895576,13.322242,146,-.040187836,-.060281754,.074403301,-2.5535901,3.5762787e-06,11.62267,20804.67,116.2267,116,.065217391,0,Matched (3),0
11.835295,13.26196,147,-.060281754,-.060281754,.087550119,-2.3561945,.19739556,11.71022,.44352627,117.1022,117,.065217391,0,Matched (3),0
11.775013,13.201678,148,-.060281754,-.060281754,.087550119,-2.3561945,0,11.797771,50000,117.97771,117,.065217391,0,Matched (3),0
11.734825,13.141397,149,-.040187836,-.060281754,.074403301,-2.5535901,-.19739556,11.872173,.3769249,118.72173,118,.065217391,0,Matched (3),0
11.694637,13.081115,150,-.040187836,-.060281754,.074403301,-2.5535901,0,11.946577,50000,119.46577,119,.065217391,0,Matched (3),0
11.654449,13.020833,151,-.040187836,-.060281754,.074403301,-2.5535901,0,12.02098,50000,120.2098,120,.065217391,0,Matched (3),0
11.614262,12.960551,152,-.040187836,-.060281754,.074403301,-2.5535901,0,12.095384,50000,120.95383,120,.065217391,0,Matched (3),0
11.574074,12.90027,153,-.040187836,-.0602808,.074402481,-2.5535827,7.3909760e-06,12.169785,10066.665,121.69785,121,.078260869,.013043478,Matched (3),.17530972
11.533886,12.839989,154,-.040187836,-.060281754,.074403301,-2.5535901,-7.3909760e-06,12.244189,10066.776,122.44189,122,.078260869,0,Matched (3),0
11.493698,12.779707,155,-.040187836,-.060281754,.074403301,-2.5535901,0,12.318592,50000,123.18592,123,.078260869,0,Matched (3),0
11.433417,12.699331,156,-.0602808,-.080375671,.10317822,-2.4980991,.055490971,12.421771,1.8593695,124.21771,124,.078260869,0,Matched (3),0
11.393229,12.63905,157,-.040187836,-.060281754,.074403301,-2.5535901,-.055490971,12.496174,1.3408182,124.96174,124,.078260869,0,Matched (3),0
11.353042,12.578768,158,-.040187836,-.060281754,.074403301,-2.5535901,0,12.570578,50000,125.70578,125,.078260869,0,Matched (3),0
11.312854,12.518486,159,-.040187836,-.060281754,.074403301,-2.5535901,0,12.64498,50000,126.44981,126,.078260869,0,Matched (3),0
11.272666,12.458204,160,-.040187836,-.060281754,.074403301,-2.5535901,0,12.719384,50000,127.19384,127,.078260869,0,Matched (3),0
11.232478,12.397923,161,-.040187836,-.0602808,.074402481,-2.5535827,7.3909760e-06,12.793786,10066.665,127.93786,127,.078260869,0,Matched (3),0
11.172196,12.317548,162,-.060281754,-.080375671,.10317881,-2.4980915,.055491209,12.896965,1.8593723,128.96965,128,.065217391,-.013043478,Matched (3),-.12641625
11.111915,12.237172,163,-.060281754,-.080375671,.10317881,-2.4980915,0,13.000144,50000,130.00143,130,.065217391,0,Matched (3),0
11.051633,12.17689,164,-.060281754,-.060281754,.087550119,-2.3561945,.14189696,13.087694,.61699784,130.87694,130,.065217391,0,Matched (3),0
11.011445,12.116609,165,-.040187836,-.060281754,.074403301,-2.5535901,-.19739556,13.162097,.3769249,131.62097,131,.065217391,0,Matched (3),0
10.971258,12.056327,166,-.040186882,-.060281754,.074402757,-2.553601,-.000010967255,13.2365,6784.082,132.36499,132,.052173916,-.013043474,Matched (3),-.17530902
10.93107,11.996045,167,-.040187836,-.060281754,.074403301,-2.5535901,.000010967255,13.310904,6784.1318,133.10904,133,.052173916,0,Matched (3),0
10.890882,11.935764,168,-.040187836,-.0602808,.074402481,-2.5535827,7.3909760e-06,13.385306,10066.665,133.85306,133,.052173916,0,Matched (3),0
10.870789,11.875483,169,-.020093918,-.060281754,.065256007,-2.8198421,-.26625943,13.450562,.2450843,134.50562,134,.052173916,0,Matched (3),0
10.830601,11.815201,170,-.040187836,-.060281754,.074403301,-2.5535901,.26625204,13.524965,.27944687,135.24965,135,.039130434,-.013043482,Matched (3),-.17530784
10.790413,11.754919,171,-.040187836,-.060281754,.074403301,-2.5535901,0,13.599369,50000,135.99368,135,.039130434,-.013043482,Matched (3),-.17530784
10.750225,11.714731,172,-.040187836,-.040187836,.058366749,-2.3561945,.19739556,13.657735,.29568419,136.57735,136,.026086958,-.013043476,Matched (3),-.22347443
10.689943,11.734825,173,-.060281754,.020093918,.065256007,-1.2490457,1.1071488,13.722991,.058940593,137.2299,137,.013043479,-.013043479,Matched (3),-.19988166
10.649755,11.775013,174,-.040187836,.040187836,.058366749,-.78539819,.46364754,13.781358,.12588604,137.81358,137,.013043479,-.013043479,Matched (3),-.22347449
10.609568,11.815201,175,-.040187836,.040187836,.058366749,-.78539819,0,13.839725,50000,138.39725,138,0,-.013043479,Matched (3),-.22347449
10.56938,11.855389,176,-.040187836,.040187836,.058366749,-.78539819,0,13.898091,50000,138.98091,138,0,-.013043479,Matched (3),-.22347449
10.529192,11.895576,177,-.040187836,.040187836,.058366749,-.78539819,0,13.956458,50000,139.56458,139,0,0,Matched (3),0
10.468911,11.955858,178,-.0602808,.060281754,.087549433,-.78539026,7.9274178e-06,14.044007,11043.878,140.44008,140,0,0,Matched (3),0
10.428723,11.996045,179,-.040187836,.040186882,.058366057,-.78541005,-.000019788742,14.102374,2949.4578,141.02374,141,0,0,Matched (3),0
10.388535,12.036233,180,-.040187836,.040187836,.058366749,-.78539819,.000011861324,14.160741,4920.7617,141.60741,141,0,0,Matched (3),0
10.328254,12.096515,181,-.060281754,.060281754,.087550119,-.78539819,0,14.248291,50000,142.48291,142,0,0,Matched (3),0
10.288066,12.156796,182,-.040187836,.060281754,.074403301,-.58800262,.19739556,14.322694,.3769249,143.22694,143,.013043479,.013043479,Matched (3),.1753078
10.247878,12.217078,183,-.040187836,.060281754,.074403301,-.58800262,0,14.397098,50000,143.97098,143,.013043479,.013043479,Matched (3),.1753078
10.20769,12.27736,184,-.040187836,.060281754,.074403301,-.58800262,0,14.4715,50000,144.715,144,.013043479,0,Master only (1),0
10.187596,12.337642,185,-.020093918,.060281754,.065256007,-.32175055,.26625207,14.536757,.24509108,145.36757,145,.013043479,0,Matched (3),0
10.167502,12.397923,186,-.020093918,.060281754,.065256007,-.32175055,0,14.602013,50000,146.02013,146,.013043479,0,Matched (3),0
10.127315,12.458204,187,-.040187836,.0602808,.074402481,-.58800989,-.26625934,14.676415,.27943614,146.76416,146,.013043479,0,Matched (3),0
10.087127,12.518486,188,-.040187836,.060281754,.074403301,-.58800262,7.2717667e-06,14.750818,10231.806,147.50818,147,.013043479,0,Matched (3),0
10.046939,12.558674,189,-.040187836,.040187836,.058366749,-.78539819,-.19739556,14.809185,.29568419,148.09186,148,.013043479,0,Matched (3),0
10.006752,12.598862,190,-.040186882,.040187836,.058366057,-.78538632,.000011861324,14.867551,4920.7031,148.67551,148,.013043479,0,Matched (3),0
9.9665642,12.63905,191,-.040187836,.040187836,.058366749,-.78539819,-.000011861324,14.925918,4920.7617,149.25917,149,.013043479,0,Matched (3),0
9.9062824,12.679237,192,-.060281754,.040187836,.074403301,-.98279375,-.19739556,15.000321,.3769249,150.00322,150,.013043479,0,Matched (3),0
