x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,diff_height,_merge,grade
4973.3335,3826.6667,142,13.333496,26.666748,.030770252,.46365127,0,3.4169581,50000,34.169582,34,.45675677,-.0054053962,Matched (3),-.17566955
4973.3335,3853.3333,143,0,26.666504,.027521448,0,-.46365127,3.4444797,.059358079,34.444798,34,.45675677,-.0054053962,Matched (3),-.19640668
4973.3335,3880,144,0,26.666748,.0275217,0,0,3.4720013,50000,34.720013,34,.45675677,-.0054053962,Matched (3),-.19640489
4973.3335,3906.6667,145,0,26.666748,.0275217,0,0,3.4995232,50000,34.995232,34,.45675677,-.0054053962,Matched (3),-.19640489
4973.3335,3933.3333,146,0,26.666504,.027521448,0,0,3.5270445,50000,35.270447,35,.45675677,0,Matched (3),0
4960,3960,147,-13.333496,26.666748,.030770252,-.46365127,-.46365127,3.5578148,.066365078,35.578148,35,.45675677,0,Matched (3),0
4960,3986.6667,148,0,26.666748,.0275217,0,.46365127,3.5853364,.059358619,35.853363,35,.45675677,0,Matched (3),0
4960,4013.3333,149,0,26.666504,.027521448,0,0,3.6128578,50000,36.128578,36,.45675677,0,Master only (1),0
4960,4040,150,0,26.666748,.0275217,0,0,3.6403797,50000,36.403797,36,.45675677,0,Master only (1),0
4960,4066.6667,151,0,26.666748,.0275217,0,0,3.6679013,50000,36.679012,36,.45675677,0,Master only (1),0
4960,4093.3333,152,0,26.666504,.027521448,0,0,3.6954226,50000,36.954227,36,.45675677,0,Master only (1),0
4960,4120,153,0,26.666748,.0275217,0,0,3.7229445,50000,37.229446,37,.45675677,0,Master only (1),0
4973.3335,4146.6665,154,13.333496,26.666504,.030770028,.46365494,.46365494,3.7537146,.066364072,37.537148,37,.45675677,0,Master only (1),0
4986.6665,4173.3335,155,13.333008,26.666992,.030770252,.46363297,-.000021964312,3.7844846,1400.9204,37.844845,37,.45675677,0,Master only (1),0
5000,4200,156,13.333496,26.666504,.030770028,.46365494,.000021964312,3.8152547,1400.9102,38.152546,38,.46216217,.0054053962,Matched (3),.17567083
5013.3335,4226.6665,157,13.333496,26.666504,.030770028,.46365494,0,3.8460248,50000,38.460247,38,.46216217,.0054053962,Matched (3),.17567083
5026.6665,4253.3335,158,13.333008,26.666992,.030770252,.46363297,-.000021964312,3.8767951,1400.9204,38.767952,38,.46216217,.0054053962,Matched (3),.17566955
5040,4280,159,13.333496,26.666504,.030770028,.46365494,.000021964312,3.9075651,1400.9102,39.075653,39,.46756756,.0054053962,Matched (3),.17567083
5053.3335,4293.3335,160,13.333496,13.333496,.019460959,.78539819,.32174325,3.927026,.060485993,39.27026,39,.46756756,.0054053962,Matched (3),.27775589
5066.6665,4306.6665,161,13.333008,13.333008,.019460246,.78539819,0,3.9464862,50000,39.464863,39,.46756756,.0054053962,Matched (3),.27776608
5080,4320,162,13.333496,13.333496,.019460959,.78539819,0,3.9659472,50000,39.65947,39,.46756756,.0054053962,Matched (3),.27775589
5093.3335,4333.3335,163,13.333496,13.333496,.019460959,.78539819,0,3.9854083,50000,39.854084,39,.46756756,.0054053962,Matched (3),.27775589
5106.6665,4360,164,13.333008,26.666504,.030769801,.46364027,-.32175791,4.0161781,.095630288,40.161781,40,.47297296,.0054053962,Matched (3),.17567213
5120,4373.3335,165,13.333496,13.333496,.019460959,.78539819,.32175791,4.0356388,.060483236,40.356388,40,.47297296,.0054053962,Matched (3),.27775589
5133.3335,4386.6665,166,13.333496,13.333008,.019460604,.78541648,.000018298626,4.0550995,1063.5009,40.550995,40,.47297296,.0054053962,Matched (3),.27776098
5146.6665,4400,167,13.333008,13.333496,.019460604,.78537983,-.000036656857,4.0745602,530.88574,40.745602,40,.47297296,.0054053962,Matched (3),.27776098
5160,4413.3335,168,13.333496,13.333496,.019460959,.78539819,.000018358231,4.0940213,1060.0673,40.940212,40,.47297296,.0054053962,Matched (3),.27775589
5173.3335,4426.6665,169,13.333496,13.333008,.019460604,.78541648,.000018298626,4.1134815,1063.5009,41.134815,41,.47297296,0,Matched (3),0
5186.6665,4440,170,13.333008,13.333496,.019460604,.78537983,-.000036656857,4.1329422,530.88574,41.329422,41,.47297296,0,Matched (3),0
5173.3335,4453.3335,171,-13.333008,13.333496,.019460604,-.78537983,-1.5707597,4.1524029,.012389294,41.524029,41,.47297296,0,Matched (3),0
5160,4480,172,-13.333496,26.666504,.030770028,-.46365494,.32172489,4.1831732,.095640808,41.831734,41,.47297296,0,Matched (3),0
5146.6665,4493.3335,173,-13.333496,13.333496,.019460959,-.78539819,-.32174325,4.2026339,.060485993,42.026337,42,.46756756,-.0054053962,Matched (3),-.27775589
5133.3335,4506.6665,174,-13.333008,13.333008,.019460246,-.78539819,0,4.2220941,50000,42.22094,42,.46756756,-.0054053962,Matched (3),-.27776608
5146.6665,4533.3335,175,13.333008,26.666992,.030770252,.46363297,1.2490312,4.2528644,.024635296,42.528645,42,.46756756,-.0054053962,Matched (3),-.17566955
5160,4573.3335,176,13.333496,40,.043515548,.32175422,-.14187875,4.29638,.30670941,42.963799,42,.46756756,-.0054053962,Matched (3),-.12421758
5160,4600,177,0,26.666504,.027521448,0,-.32175422,4.3239012,.085535623,43.239014,43,.46216217,-.0054053962,Matched (3),-.19640668
5160,4626.6665,178,0,26.666504,.027521448,0,0,4.3514228,50000,43.514229,43,.46216217,-.0054053962,Matched (3),-.19640668
5173.3335,4653.3335,179,13.333496,26.666992,.030770479,.4636476,.4636476,4.3821936,.066366091,43.821938,43,.46216217,-.0054053962,Matched (3),-.17566825
5173.3335,4680,180,0,26.666504,.027521448,0,-.4636476,4.4097147,.059358548,44.097145,44,.45675677,-.0054053962,Matched (3),-.19640668
5173.3335,4706.6665,181,0,26.666504,.027521448,0,0,4.4372363,50000,44.372364,44,.45675677,-.0054053962,Matched (3),-.19640668
5186.6665,4733.3335,182,13.333008,26.666992,.030770252,.46363297,.46363297,4.4680066,.066367693,44.680065,44,.45675677,-.0054053962,Matched (3),-.17566955
5186.6665,4760,183,0,26.666504,.027521448,0,-.46363297,4.4955277,.059360422,44.955276,44,.45675677,-.0054053962,Matched (3),-.19640668
5173.3335,4786.6665,184,-13.333008,26.666504,.030769801,-.46364027,-.46364027,4.5262976,.066365674,45.262978,45,.45135134,-.005405426,Matched (3),-.1756731
5186.6665,4813.3335,185,13.333008,26.666992,.030770252,.46363297,.92727327,4.5570679,.033183586,45.570679,45,.45135134,-.005405426,Matched (3),-.17567052
5186.6665,4840,186,0,26.666504,.027521448,0,-.46363297,4.5845895,.059360422,45.845894,45,.45135134,-.005405426,Matched (3),-.19640777
5186.6665,4853.3335,187,0,13.333496,.013760976,0,0,4.5983505,50000,45.983505,45,.45135134,-.005405426,Matched (3),-.39280832
5186.6665,4880,188,0,26.666504,.027521448,0,0,4.6258717,50000,46.258717,46,.45135134,0,Matched (3),0
5173.3335,4906.6665,189,-13.333008,26.666504,.030769801,-.46364027,-.46364027,4.6566415,.066365674,46.566414,46,.45135134,0,Matched (3),0
5160,4933.3335,190,-13.333496,26.666992,.030770479,-.4636476,-7.3313713e-06,4.6874123,4197.0972,46.874123,46,.45135134,0,Matched (3),0
5146.6665,4960,191,-13.333496,26.666504,.030770028,-.46365494,-7.3313713e-06,4.7181821,4197.0356,47.18182,47,.45135134,0,Matched (3),0
5160,4986.6665,192,13.333496,26.666504,.030770028,.46365494,.92730987,4.7489524,.033182036,47.489525,47,.45135134,0,Matched (3),0
5173.3335,5013.3335,193,13.333496,26.666992,.030770479,.4636476,-7.3313713e-06,4.7797227,4197.0972,47.797226,47,.45135134,0,Matched (3),0
5186.6665,5040,194,13.333008,26.666504,.030769801,.46364027,-7.3313713e-06,4.8104925,4197.0049,48.104927,48,.45135134,0,Matched (3),0
5186.6665,5066.6665,195,0,26.666504,.027521448,0,-.46364027,4.8380141,.059359487,48.380142,48,.45135134,0,Matched (3),0
5186.6665,5093.3335,196,0,26.666992,.027521953,0,0,4.8655357,50000,48.655357,48,.45135134,0,Matched (3),0
5160,5093.3335,197,-26.666504,0,.027521448,-1.5707964,-1.5707964,4.8930573,.017520698,48.930573,48,.45135134,0,Matched (3),0
5133.3335,5080,198,-26.666504,-13.333496,.030770028,-2.0344512,-.46365488,4.9238272,.06636408,49.238274,49,.45135134,0,Matched (3),0
5106.6665,5080,199,-26.666992,0,.027521953,-1.5707964,.46365488,4.9513493,.059358705,49.513493,49,.45135134,0,Matched (3),0
5080,5066.6665,200,-26.666504,-13.333496,.030770028,-2.0344512,-.46365488,4.9821196,.06636408,49.821198,49,.45135134,0,Matched (3),0
5053.3335,5066.6665,201,-26.666504,0,.027521448,-1.5707964,.46365488,5.0096407,.059357617,50.096405,50,.45135134,0,Matched (3),0
5026.6665,5066.6665,202,-26.666992,0,.027521953,-1.5707964,0,5.0371628,50000,50.371628,50,.45135134,0,Matched (3),0
5013.3335,5066.6665,203,-13.333008,0,.013760473,-1.5707964,0,5.0509233,50000,50.509232,50,.45135134,0,Matched (3),0
5000,5053.3335,204,-13.333496,-13.333008,.019460604,-2.3561761,-.78537977,5.070384,.02477859,50.703842,50,.45135134,0,Matched (3),0
4973.3335,5053.3335,205,-26.666504,0,.027521448,-1.5707964,.78537977,5.0979052,.035042215,50.97905,50,.45135134,0,Matched (3),0
4946.6665,5040,206,-26.666992,-13.333496,.030770479,-2.0344439,-.46364748,5.1286759,.066366106,51.286758,51,.45135134,0,Matched (3),0
4920,5040,207,-26.666504,0,.027521448,-1.5707964,.46364748,5.1561971,.059358563,51.56197,51,.45135134,0,Matched (3),0
4893.3335,5026.6665,208,-26.666504,-13.333496,.030770028,-2.0344512,-.46365488,5.1869674,.06636408,51.869675,51,.45135134,0,Matched (3),0
4866.6665,5026.6665,209,-26.666992,0,.027521953,-1.5707964,.46365488,5.214489,.059358705,52.14489,52,.45675677,.005405426,Matched (3),.19640416
4853.3335,5013.3335,210,-13.333008,-13.333008,.019460246,-2.3561945,-.78539813,5.2339492,.024777556,52.339493,52,.45675677,.005405426,Matched (3),.2777676
4840,5000,211,-13.333496,-13.333496,.019460959,-2.3561945,0,5.2534103,50000,52.534103,52,.45675677,.005405426,Matched (3),.27775744
4826.6665,4986.6665,212,-13.333496,-13.333496,.019460959,-2.3561945,0,5.2728715,50000,52.728714,52,.45675677,.005405426,Matched (3),.27775744
4813.3335,4973.3335,213,-13.333008,-13.333008,.019460246,-2.3561945,0,5.2923317,50000,52.923317,52,.45675677,.005405426,Matched (3),.2777676
4786.6665,4960,214,-26.666992,-13.333496,.030770479,-2.0344439,.32175064,5.323102,.09563455,53.231018,53,.46216217,.0054053962,Matched (3),.17566825
4773.3335,4946.6665,215,-13.333008,-13.333496,.019460604,-2.3562129,-.321769,5.3425627,.060480043,53.425629,53,.46216217,.0054053962,Matched (3),.27776098
4760,4933.3335,216,-13.333496,-13.333008,.019460604,-2.3561761,.000036716461,5.3620234,530.02393,53.620232,53,.46216217,.0054053962,Matched (3),.27776098
4746.6665,4920,217,-13.333496,-13.333496,.019460959,-2.3561945,-.000018358231,5.381484,1060.0673,53.814842,53,.46216217,.0054053962,Matched (3),.27775589
4733.3335,4906.6665,218,-13.333008,-13.333496,.019460604,-2.3562129,-.000018358231,5.4009447,1060.0479,54.009445,54,.46756756,.0054053962,Matched (3),.27776098
4720,4893.3335,219,-13.333496,-13.333008,.019460604,-2.3561761,.000036716461,5.4204054,530.02393,54.204056,54,.46756756,.0054053962,Matched (3),.27776098
4706.6665,4880,220,-13.333496,-13.333496,.019460959,-2.3561945,-.000018358231,5.4398665,1060.0673,54.398666,54,.46756756,.0054053962,Matched (3),.27775589
4693.3335,4866.6665,221,-13.333008,-13.333496,.019460604,-2.3562129,-.000018358231,5.4593272,1060.0479,54.593273,54,.46756756,.0054053962,Matched (3),.27776098
4666.6665,4853.3335,222,-26.666992,-13.333008,.030770252,-2.0344293,.32178354,5.490097,.095624067,54.90097,54,.46756756,.0054053962,Matched (3),.17566955
4653.3335,4840,223,-13.333008,-13.333496,.019460604,-2.3562129,-.32178354,5.5095577,.060477313,55.095577,55,.47297296,.0054053962,Matched (3),.27776098
4640,4826.6665,224,-13.333496,-13.333496,.019460959,-2.3561945,.000018358231,5.5290189,1060.0673,55.290188,55,.47297296,.0054053962,Matched (3),.27775589
4626.6665,4813.3335,225,-13.333496,-13.333008,.019460604,-2.3561761,.000018358231,5.5484796,1060.0479,55.484795,55,.47297296,.0054053962,Matched (3),.27776098
4613.3335,4800,226,-13.333008,-13.333496,.019460604,-2.3562129,-.000036716461,5.5679402,530.02393,55.679401,55,.47297296,.0054053962,Matched (3),.27776098
4600,4786.6665,227,-13.333496,-13.333496,.019460959,-2.3561945,.000018358231,5.5874009,1060.0673,55.874008,55,.47297296,.0054053962,Matched (3),.27775589
4586.6665,4760,228,-13.333496,-26.666504,.030770028,-2.6779377,-.32174325,5.6181712,.095635347,56.181713,56,.48378378,.010810822,Matched (3),.35134262
4573.3335,4746.6665,229,-13.333008,-13.333496,.019460604,-2.3562129,.32172489,5.6376314,.060488336,56.376312,56,.48378378,.010810822,Matched (3),.55552346
4560,4720,230,-13.333496,-26.666504,.030770028,-2.6779377,-.32172489,5.6684017,.095640808,56.684017,56,.48378378,.010810822,Matched (3),.35134262
4546.6665,4706.6665,231,-13.333496,-13.333496,.019460959,-2.3561945,.32174325,5.6878624,.060485993,56.878624,56,.48378378,.010810822,Matched (3),.55551332
4533.3335,4693.3335,232,-13.333008,-13.333008,.019460246,-2.3561945,0,5.7073231,50000,57.073231,57,.48918918,.0054053962,Matched (3),.27776608
4506.6665,4680,233,-26.666992,-13.333496,.030770479,-2.0344439,.32175064,5.7380934,.09563455,57.380936,57,.48918918,.0054053962,Matched (3),.17566825
4480,4680,234,-26.666504,0,.027521448,-1.5707964,.46364748,5.765615,.059358563,57.656151,57,.48918918,.0054053962,Matched (3),.19640668
4466.6665,4680,235,-13.333496,0,.013760976,-1.5707964,0,5.7793756,50000,57.793755,57,.48918918,.0054053962,Matched (3),.39280614
4440,4680,236,-26.666504,0,.027521448,-1.5707964,0,5.8068972,50000,58.06897,58,.4945946,.005405426,Matched (3),.19640777
4413.3335,4680,237,-26.666504,0,.027521448,-1.5707964,0,5.8344188,50000,58.344189,58,.4945946,.005405426,Matched (3),.19640777
4386.6665,4680,238,-26.666992,0,.027521953,-1.5707964,0,5.8619404,50000,58.619404,58,.4945946,.005405426,Matched (3),.19640416
4360,4693.3335,239,-26.666504,13.333496,.030770028,-1.1071414,.46365499,5.8927107,.066364057,58.927109,58,.4945946,.005405426,Matched (3),.1756718
4333.3335,4693.3335,240,-26.666504,0,.027521448,-1.5707964,-.46365499,5.9202323,.059357602,59.202324,59,.5,.0054053962,Matched (3),.19640668
4306.6665,4693.3335,241,-26.666992,0,.027521953,-1.5707964,0,5.9477539,50000,59.477539,59,.5,.0054053962,Matched (3),.19640307
4280,4706.6665,242,-26.666504,13.333008,.030769801,-1.107156,.46364033,5.9785237,.066365667,59.785236,59,.5,.0054053962,Matched (3),.17567213
4253.3335,4706.6665,243,-26.666504,0,.027521448,-1.5707964,-.46364033,6.0060453,.05935948,60.060455,60,.50540543,.005405426,Matched (3),.19640777
4226.6665,4706.6665,244,-26.666992,0,.027521953,-1.5707964,0,6.0335674,50000,60.335674,60,.50540543,.005405426,Matched (3),.19640416
4200,4720,245,-26.666504,13.333496,.030770028,-1.1071414,.46365499,6.0643373,.066364057,60.643372,60,.50540543,.005405426,Matched (3),.1756718
4186.6665,4720,246,-13.333496,0,.013760976,-1.5707964,-.46365499,6.0780983,.029679345,60.780983,60,.50540543,.005405426,Matched (3),.39280832
4160,4733.3335,247,-26.666504,13.333496,.030770028,-1.1071414,.46365499,6.1088681,.066364057,61.08868,61,.50540543,0,Matched (3),0
4146.6665,4733.3335,248,-13.333496,0,.013760976,-1.5707964,-.46365499,6.1226292,.029679345,61.226292,61,.50540543,0,Matched (3),0
4120,4733.3335,249,-26.666504,0,.027521448,-1.5707964,0,6.1501508,50000,61.501507,61,.50540543,0,Matched (3),0
4093.3333,4746.6665,250,-26.666748,13.333008,.030770028,-1.1071597,.46363664,6.1809206,.066366687,61.809204,61,.50540543,0,Matched (3),0
4066.6667,4760,251,-26.666504,13.333496,.030770028,-1.1071414,.000018358231,6.2116909,1676.089,62.116909,62,.50540543,0,Matched (3),0
4040,4760,252,-26.666748,0,.0275217,-1.5707964,-.46365499,6.2392125,.059358142,62.392124,62,.50540543,0,Matched (3),0
4013.3333,4773.3335,253,-26.666748,13.333496,.030770252,-1.1071451,.4636513,6.2699828,.066365071,62.699829,62,.50540543,0,Matched (3),0
3986.6667,4773.3335,254,-26.666504,0,.027521448,-1.5707964,-.4636513,6.2975039,.059358075,62.97504,62,.50540543,0,Matched (3),0
3946.6667,4786.6665,255,-40,13.333008,.043515392,-1.2490531,.32174325,6.3410196,.13524881,63.410194,63,.50540543,0,Matched (3),0
3893.3333,4800,256,-53.333496,13.333496,.056737468,-1.3258156,-.076762438,6.3977571,.73913062,63.97757,63,.50540543,0,Matched (3),0
3840,4813.3335,257,-53.333252,13.333496,.056737226,-1.3258145,1.0728836e-06,6.454494,52882.926,64.544937,64,.50540543,0,Matched (3),0
3786.6667,4826.6665,258,-53.333252,13.333008,.056737103,-1.3258231,-8.5830688e-06,6.5112314,6610.3516,65.112312,65,.51081079,.0054053664,Matched (3),.095270403
3746.6667,4826.6665,259,-40,0,.041282427,-1.5707964,-.2449733,6.5525136,.16851807,65.525139,65,.51081079,.0054053664,Matched (3),.13093625
3706.6667,4826.6665,260,-40,0,.041282427,-1.5707964,0,6.5937963,50000,65.937965,65,.51081079,.0054053664,Matched (3),.13093625
3680,4826.6665,261,-26.666748,0,.0275217,-1.5707964,0,6.6213179,50000,66.213181,66,.51081079,0,Master only (1),0
3640,4826.6665,262,-40,0,.041282427,-1.5707964,0,6.6626005,50000,66.626007,66,.51081079,0,Master only (1),0
3613.3333,4826.6665,263,-26.666748,0,.0275217,-1.5707964,0,6.6901221,50000,66.901222,66,.51081079,0,Master only (1),0
3586.6667,4826.6665,264,-26.666504,0,.027521448,-1.5707964,0,6.7176433,50000,67.17643,67,.51621622,.005405426,Matched (3),.19640777
3560,4826.6665,265,-26.666748,0,.0275217,-1.5707964,0,6.7451653,50000,67.451653,67,.51621622,.005405426,Matched (3),.19640596
3520,4840,266,-40,13.333496,.043515548,-1.2490422,.32175422,6.7886806,.13524468,67.886803,67,.51621622,.005405426,Matched (3),.12421827
3493.3333,4840,267,-26.666748,0,.0275217,-1.5707964,-.32175422,6.8162022,.085536405,68.162018,68,.51621622,0,Master only (1),0
3453.3333,4840,268,-40,0,.041282427,-1.5707964,0,6.8574848,50000,68.574844,68,.51621622,0,Master only (1),0
3426.6667,4840,269,-26.666504,0,.027521448,-1.5707964,0,6.8850064,50000,68.850067,68,.51621622,0,Master only (1),0
3400,4840,270,-26.666748,0,.0275217,-1.5707964,0,6.912528,50000,69.125282,69,.52162164,.005405426,Matched (3),.19640596
3373.3333,4840,271,-26.666748,0,.0275217,-1.5707964,0,6.9400496,50000,69.400497,69,.52162164,.005405426,Matched (3),.19640596
3346.6667,4840,272,-26.666504,0,.027521448,-1.5707964,0,6.9675713,50000,69.675713,69,.52162164,.005405426,Matched (3),.19640777
3320,4840,273,-26.666748,0,.0275217,-1.5707964,0,6.9950929,50000,69.950928,69,.52162164,.005405426,Matched (3),.19640596
3293.3333,4840,274,-26.666748,0,.0275217,-1.5707964,0,7.0226145,50000,70.226143,70,.52162164,0,Master only (1),0
3266.6667,4840,275,-26.666504,0,.027521448,-1.5707964,0,7.0501361,50000,70.501358,70,.52162164,0,Master only (1),0
3240,4840,276,-26.666748,0,.0275217,-1.5707964,0,7.0776577,50000,70.776581,70,.52162164,0,Master only (1),0
3213.3333,4840,277,-26.666748,0,.0275217,-1.5707964,0,7.1051793,50000,71.051796,71,.52702701,.0054053664,Matched (3),.1964038
3173.3333,4826.6665,278,-40,-13.333496,.043515548,-1.8925506,-.32175422,7.148695,.13524468,71.486954,71,.52702701,.0054053664,Matched (3),.1242169
3133.3333,4813.3335,279,-40,-13.333008,.043515392,-1.8925395,.000011086464,7.1922102,3925.092,71.922104,71,.52702701,.0054053664,Matched (3),.12421735
3093.3333,4800,280,-40,-13.333496,.043515548,-1.8925506,-.000011086464,7.2357259,3925.1062,72.357262,72,.52702701,0,Master only (1),0
3053.3333,4786.6665,281,-40,-13.333496,.043515548,-1.8925506,0,7.2792416,50000,72.792419,72,.52702701,0,Master only (1),0
3013.3333,4773.3335,282,-40,-13.333008,.043515392,-1.8925395,.000011086464,7.3227568,3925.092,73.22757,73,.52702701,0,Master only (1),0
2973.3333,4760,283,-40,-13.333496,.043515548,-1.8925506,-.000011086464,7.3662724,3925.1062,73.662727,73,.52702701,0,Master only (1),0
2946.6667,4760,284,-26.666504,0,.027521448,-1.5707964,.32175422,7.3937936,.085535623,73.937935,73,.52702701,0,Master only (1),0
2906.6667,4746.6665,285,-40,-13.333496,.043515548,-1.8925506,-.32175422,7.4373093,.13524468,74.373093,74,.53243244,.005405426,Matched (3),.12421827
2866.6667,4746.6665,286,-40,0,.041282427,-1.5707964,.32175422,7.4785919,.12830423,74.785919,74,.53243244,.005405426,Matched (3),.1309377
2826.6667,4746.6665,287,-40,0,.041282427,-1.5707964,0,7.5198741,50000,75.198738,75,.53783786,.005405426,Matched (3),.1309377
2800,4746.6665,288,-26.666748,0,.0275217,-1.5707964,0,7.5473957,50000,75.473953,75,.53783786,.005405426,Matched (3),.19640596
2760,4733.3335,289,-40,-13.333008,.043515392,-1.8925395,-.32174313,7.5909114,.13524885,75.909111,75,.53783786,.005405426,Matched (3),.12421872
2733.3333,4733.3335,290,-26.666748,0,.0275217,-1.5707964,.32174313,7.618433,.085539356,76.184326,76,.53783786,0,Master only (1),0
2706.6667,4733.3335,291,-26.666504,0,.027521448,-1.5707964,0,7.6459546,50000,76.459549,76,.53783786,0,Master only (1),0
2680,4733.3335,292,-26.666748,0,.0275217,-1.5707964,0,7.6734762,50000,76.734764,76,.53783786,0,Master only (1),0
2653.3333,4733.3335,293,-26.666748,0,.0275217,-1.5707964,0,7.7009978,50000,77.009979,77,.54324323,.0054053664,Matched (3),.1964038
2613.3333,4733.3335,294,-40,0,.041282427,-1.5707964,0,7.7422805,50000,77.422806,77,.54324323,.0054053664,Matched (3),.13093625
2586.6667,4746.6665,295,-26.666504,13.333008,.030769801,-1.107156,.46364033,7.7730498,.066365667,77.730499,77,.54324323,.0054053664,Matched (3),.17567116
2560,4746.6665,296,-26.666748,0,.0275217,-1.5707964,-.46364033,7.8005719,.05936002,78.005722,78,.54864866,.005405426,Matched (3),.19640596
2533.3333,4746.6665,297,-26.666748,0,.0275217,-1.5707964,0,7.8280935,50000,78.280937,78,.54864866,.005405426,Matched (3),.19640596
2493.3333,4746.6665,298,-40,0,.041282427,-1.5707964,0,7.8693757,50000,78.693756,78,.54864866,.005405426,Matched (3),.1309377
2466.6667,4746.6665,299,-26.666504,0,.027521448,-1.5707964,0,7.8968973,50000,78.968971,78,.54864866,.005405426,Matched (3),.19640777
2440,4746.6665,300,-26.666748,0,.0275217,-1.5707964,0,7.9244189,50000,79.244186,79,.55405408,.005405426,Matched (3),.19640596
2413.3333,4746.6665,301,-26.666748,0,.0275217,-1.5707964,0,7.9519405,50000,79.519409,79,.55405408,.005405426,Matched (3),.19640596
2386.6667,4760,302,-26.666504,13.333496,.030770028,-1.1071414,.46365499,7.9827108,.066364057,79.82711,79,.55405408,.005405426,Matched (3),.1756718
2360,4760,303,-26.666748,0,.0275217,-1.5707964,-.46365499,8.0102329,.059358142,80.102325,80,.55405408,0,Master only (1),0
2333.3333,4760,304,-26.666748,0,.0275217,-1.5707964,0,8.0377541,50000,80.377541,80,.55405408,0,Master only (1),0
2320,4760,305,-13.333252,0,.013760724,-1.5707964,0,8.0515146,50000,80.515144,80,.55405408,0,Master only (1),0
2293.3333,4760,306,-26.666748,0,.0275217,-1.5707964,0,8.0790367,50000,80.790367,80,.55405408,0,Master only (1),0
2266.6667,4760,307,-26.666504,0,.027521448,-1.5707964,0,8.1065578,50000,81.065582,81,.55945945,.0054053664,Matched (3),.19640559
2240,4760,308,-26.666748,0,.0275217,-1.5707964,0,8.1340799,50000,81.340797,81,.55945945,.0054053664,Matched (3),.1964038
2213.3333,4760,309,-26.666748,0,.0275217,-1.5707964,0,8.1616011,50000,81.616013,81,.55945945,.0054053664,Matched (3),.1964038
2186.6667,4760,310,-26.666504,0,.027521448,-1.5707964,0,8.1891232,50000,81.891235,81,.55945945,.0054053664,Matched (3),.19640559
2160,4760,311,-26.666748,0,.0275217,-1.5707964,0,8.2166443,50000,82.166443,82,.56486487,.005405426,Matched (3),.19640596
2133.3333,4760,312,-26.666748,0,.0275217,-1.5707964,0,8.2441664,50000,82.441666,82,.56486487,.005405426,Matched (3),.19640596
2106.6667,4760,313,-26.666504,0,.027521448,-1.5707964,0,8.2716875,50000,82.716873,82,.56486487,.005405426,Matched (3),.19640777
2080,4760,314,-26.666748,0,.0275217,-1.5707964,0,8.2992096,50000,82.992096,82,.56486487,.005405426,Matched (3),.19640596
2053.3333,4760,315,-26.666748,0,.0275217,-1.5707964,0,8.3267307,50000,83.267303,83,.5702703,.005405426,Matched (3),.19640596
2026.6666,4773.3335,316,-26.666626,13.333496,.03077014,-1.1071433,.46365309,8.357501,.066364571,83.575012,83,.5702703,.005405426,Matched (3),.17567116
2000,4773.3335,317,-26.666626,0,.027521575,-1.5707964,-.46365309,8.3850231,.05935812,83.850235,83,.5702703,.005405426,Matched (3),.19640686
1973.3334,4773.3335,318,-26.666626,0,.027521575,-1.5707964,0,8.4125443,50000,84.125443,84,.57567567,.0054053664,Matched (3),.1964047
1946.6666,4773.3335,319,-26.666748,0,.0275217,-1.5707964,0,8.4400663,50000,84.400665,84,.57567567,.0054053664,Matched (3),.1964038
1920,4773.3335,320,-26.666626,0,.027521575,-1.5707964,0,8.4675875,50000,84.675873,84,.57567567,.0054053664,Matched (3),.1964047
1893.3334,4773.3335,321,-26.666626,0,.027521575,-1.5707964,0,8.4951096,50000,84.951096,84,.57567567,.0054053664,Matched (3),.1964047
1866.6666,4773.3335,322,-26.666748,0,.0275217,-1.5707964,0,8.5226307,50000,85.226303,85,.58108109,.005405426,Matched (3),.19640596
1840,4773.3335,323,-26.666626,0,.027521575,-1.5707964,0,8.5501528,50000,85.501526,85,.58108109,.005405426,Matched (3),.19640686
1813.3334,4773.3335,324,-26.666626,0,.027521575,-1.5707964,0,8.5776739,50000,85.776741,85,.58108109,.005405426,Matched (3),.19640686
1786.6666,4786.6665,325,-26.666748,13.333008,.030770028,-1.1071597,.46363664,8.6084442,.066366687,86.084442,86,.58648646,.0054053664,Matched (3),.17566986
1760,4786.6665,326,-26.666626,0,.027521575,-1.5707964,-.46363664,8.6359653,.059360225,86.35965,86,.58648646,.0054053664,Matched (3),.1964047
1733.3334,4786.6665,327,-26.666626,0,.027521575,-1.5707964,0,8.6634874,50000,86.634872,86,.58648646,.0054053664,Matched (3),.1964047
1706.6666,4786.6665,328,-26.666748,0,.0275217,-1.5707964,0,8.6910086,50000,86.910088,86,.58648646,.0054053664,Matched (3),.1964038
1680,4786.6665,329,-26.666626,0,.027521575,-1.5707964,0,8.7185307,50000,87.185303,87,.58648646,0,Master only (1),0
1653.3334,4786.6665,330,-26.666626,0,.027521575,-1.5707964,0,8.7460518,50000,87.460518,87,.58648646,0,Master only (1),0
1626.6666,4786.6665,331,-26.666748,0,.0275217,-1.5707964,0,8.7735739,50000,87.735741,87,.58648646,0,Master only (1),0
